CATEGORY,BARCODE,NAME,PRICE,PRICE_NORMALIZED,IMAGE,PL,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to,name
37,504427,PALMOLIVE ORIGINAL ΥΓΡΟ ΠΙΑΤΩΝ 750ML                        ,1.81,2.41,504427_E1.jpg,0,Απορρυπαντικά Πιάτων,lt,,mymarket,05-02-2025,11-02-2025,
38,609410,MY SOFT JUMBO ΡΟΛΟ ΚΟΥΖΙΝΑΣ ΛΕΥΚΟ 600G                      ,2.48,4.13,609410_E1.jpg,1,Χαρτί Κουζίνας,kg,,mymarket,05-02-2025,11-02-2025,
39,712262,COLGATE SENSATION WHITE ΟΔΟΝΤΟΚΡΕΜΑ 75ML                    ,1.84,24.53,712262_E1.jpg,0,Οδοντόκρεμα,kg,,mymarket,05-02-2025,11-02-2025,
40,608889,MY SOFT LUX ΧΑΡΤΙ ΥΓΕΙΑΣ 3 ΦΥΛΛΩΝ 10ΑΡΙ 1.200KG             ,4.65,0.47,608889_E1.jpg,1,Χαρτί Υγείας,τμχ,,mymarket,05-02-2025,11-02-2025,
41,601089,ALWAYS ULTRA SECURE NIGHT ΟΙΚΟΝΟΜΙΚΗ ΣΥΣΚΕΥΑΣΙΑ 12ΤΕΜ.      ,2.40,0.20,601089_E1.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,mymarket,05-02-2025,11-02-2025,
42,273399,AVENA FARM ΝΙΦΑΔΕΣ ΒΡΩΜΗΣ 500G                              ,1.42,2.84,273399_E1.jpg,0,Προϊόντα Βρώμης,kg,,mymarket,05-02-2025,11-02-2025,
43,771416,PANTENE ΣΑΜΠΟΥΑΝ ΑΝΑΔΟΜΗΣΗΣ 400ML                           ,4.17,10.43,771416_E1.jpg,0,Σαμπουάν,lt,,mymarket,05-02-2025,11-02-2025,
44,713646,FEEL GOOD! ΛΕΥΚΟ ΣΑΠΟΥΝΙ 125G                               ,0.49,3.92,713646_E1.jpg,1,Σαπούνι Στερεό,kg,,mymarket,05-02-2025,11-02-2025,
45,606315,MY SOFT ΕΣΩΡΟΥΧΑ ΑΚΡΑΤΕΙΑΣ LARGE-EXTRA LARGE 10ΤEM.         ,5.44,0.54,606315_E1.jpg,1,Πάνες Ακράτειας,τμχ,,mymarket,05-02-2025,11-02-2025,
46,605120,BABYLINO SENSITIVE MAXI Ν.4 ΟΙΚΟΝΟΜΙΚΗ ΣΥΣΚΕΥΑΣΙΑ 8-13KG 50T,10.55,0.21,605120_E1.jpg,0,Πάνες για Μωρά,τμχ,,mymarket,05-02-2025,11-02-2025,
47,611151,FEEL GOOD! ΜΩΡΟΜΑΝΤΗΛΑ ΧΑΜΟΜΗΛΙ (3X72TEM)                   ,3.20,0.01,611151_E1.jpg,1,Μωρομάντηλα,τμχ,,mymarket,05-02-2025,11-02-2025,
48,715253,SEPTONA BABY ΣΑΜΠΟΥΑΝ & ΑΦΡΟΛΟΥΤΡΟ ΒΑΛΣΑΜΟ & ΑΛΟΗ 500ML     ,2.70,5.40,715253_E1.jpg,0,Σαμπουάν για Μωρά,lt,,mymarket,05-02-2025,11-02-2025,
49,290036,MY FRIENDS ΚΡΟΚΕΤΕΣ ΣΚΥΛΟΥ ΒΟΔΙΝΟ 21% ΠΡΩΤΕΪΝΗ 4KG          ,5.09,1.27,290036_E1.jpg,1,Τροφή για Σκύλους,kg,,mymarket,05-02-2025,11-02-2025,
50,292261,GOURMET GOLD ΜΟΥΣ ΚΟΤΟΠΟΥΛΟ 85G                             ,0.71,8.35,292261_E1.jpg,0,Τροφή για γάτες,kg,,mymarket,05-02-2025,11-02-2025,
51,236060,ΜΥΛΟΙ ΑΓ.ΓΕΩΡΓΙΟΥ ΑΛΕΥΡΙ Γ.Ο.Χ. 1KG (2+1 ΔΩΡΟ)              ,3.00,1.00,236060_E1.jpg,0,Αλεύρι,kg,,mymarket,05-02-2025,11-02-2025,
53,105475,ΕΝ ΕΛΛΑΔΙ ΠΑΡΙΖΑ ΤΟΣΤ 10Χ10(ΤΙΜΗ ΚΙΛΟΥ).                    ,6.47,6.47,105475_E1.jpg,0,Πάριζα,kg,,mymarket,05-02-2025,11-02-2025,
54,113583,ΟΛΥΜΠΟΣ ΓΑΛΑ ΖΩΗΣ 3.7% ΛΙΠΑΡΑ 1.5L                          ,2.50,1.67,113583_E1.jpg,0,Γάλα υψηλής παστερίωσης πλήρες,kg,,mymarket,05-02-2025,11-02-2025,
55,113583,ΟΛΥΜΠΟΣ ΓΑΛΑ ΖΩΗΣ 3.7% ΛΙΠΑΡΑ 1.5L                          ,2.50,1.67,113583_E1.jpg,0,Γάλα παστερίωσης με χαμηλά λιπαρά,kg,,mymarket,05-02-2025,11-02-2025,
56,669359,ΤΡΙΚΚΗ ΛΕΥΚΟ ΤΥΡΙ ΑΓΕΛΑΔΙΝΟ ΔΟΧΕΙΟ ΠΡΟΕΛ.ΕΛΛΑΔΑ (ΤΙΜΗ ΚΙΛΟΥ),5.90,5.90,669359_E1.jpg,0,Λευκό τυρί,kg,,mymarket,05-02-2025,11-02-2025,
57,232404,AGRINO ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ500 G                                  ,2.32,4.64,232404_E1.jpg,0,Φασόλια,kg,,mymarket,05-02-2025,11-02-2025,
58,651367,ΑΡΟΣΙΣ ΡΕΒΙΘΙΑ ΜΙΚΡΟΣΠΕΡΜΑ ΓΡΕΒΕΝΩΝ 500G                    ,2.71,5.42,651367_E1.jpg,0,Ρεβύθια,kg,,mymarket,05-02-2025,11-02-2025,
52,2109005000000,ΣΠΑΛΑ-ΕΛΙΑ ΒΟΕΙΑ ΝΖ ΓΑΛΛΙΑΣ Α/Ο,13.4,13.4,2109005000000.jpg,0,Μοσχάρι,kg,xmas,pitsias,05-02-2025,11-02-2025,
1,5202324118354,ΜΑΚΟ ΡΥΖΙ ΚΑΡΟΛΙΝΑ 500ΓΡ,0.74,1.48,5202324118354.jpg,0,Ρύζι,Kg,,pitsias,05-02-2025,11-02-2025,
2,5201673001034,ΚΑΡΑΜΟΛΕΓΚΟΣ ΤΟΣΤ 680ΓΡ ΣΤΑΡΕΝΙΟ,1.48,2.18,5201673001034.jpg,0,Ψωμί για Tοστ,Kg,,pitsias,05-02-2025,11-02-2025,
3,5214001331062,FAMILY ΧΩΡΙΑΤΙΚΟ ΨΩΜΙ 350ΓΡ,0.9,2.57,5214001331062.jpg,0,Ψωμί Φραντζόλα,Kg,,pitsias,05-02-2025,11-02-2025,
3,363108677,ΑΡΤΟΣΚΕΥΑΣΜΑΤΑ 350ΓΡ Κ.ΜΗΛΙΑΣ,0.9,2.57,363108677.jpg,0,Ψωμί Φραντζόλα,Kg,,pitsias,05-02-2025,11-02-2025,
3,36314978,ΑΡΤΟΣΚΕΥΑΣΜΑΤΑ 350ΓΡ ΣΙΝΔΟΥ,0.9,2.57,36314978.jpg,0,Ψωμί Φραντζόλα,Kg,,pitsias,05-02-2025,11-02-2025,
3,36320169,ΨΩΜΑΣ ΑΡΤΟΣΚΕΥΑΣΜΑΤΑ ΧΑΛΚΙΔΙΚΗΣ 350ΓΡ,1.2,3.43,36320169.jpg,0,Ψωμί Φραντζόλα,Kg,,pitsias,05-02-2025,11-02-2025,
3,5214001925018,ΚΟΠΤΣΑΛΗΣ ΦΡΑΤΖΟΛΑ 380ΓΡ (Ν.ΠΕΛΛΑΣ),0.9,2.37,5214001925018.jpg,0,Ψωμί Φραντζόλα,Kg,,pitsias,05-02-2025,11-02-2025,
3,5200130060010,ΛΥΚΟΥΡΓΟΣ ΨΩΜΙ ΧΩΡΙΑΤΙΚΟ 370ΓΡ (Ν.ΗΜΑΘΙΑΣ),0.9,2.43,5200130060010.jpg,0,Ψωμί Φραντζόλα,Kg,,pitsias,05-02-2025,11-02-2025,
3,190775,ΖΙΓΝΕΛΗ ΨΩΜΙ ΣΤΑΡΕΝΙΟ 350ΓΡ (Ν.ΚΑΒΑΛΑΣ),1.15,3.29,190775.jpg,0,Ψωμί Φραντζόλα,Kg,,pitsias,05-02-2025,11-02-2025,
4,5201485900402,ELITE ΦΡΥΓΑΝΙΑ ΣΙΚΑΛΗΣ ΚΟΥΤΙ 4Χ90ΓΡ (3+1Δ),1.35,3.75,5201485900402.jpg,0,Φρυγανιές,Kg,,pitsias,05-02-2025,11-02-2025,
5,5201013012508,ΜΑΚΒΕΛ ΣΠΑΓΓΕΤΙ Νο6 500ΓΡ,0.67,1.34,5201013012508.jpg,0,Μακαρόνια Νο 6,Kg,,pitsias,05-02-2025,11-02-2025,
6,2109033000000,ΣΠΑΛΑ-ΜΠΟΥΤΙ ΧΟΙΡΙΝΟ Α/Ο ΕΛΛΗΝΙΚΗ,5.45,5.45,2109033000000.jpg,0,Νωπό Χοιρινό,Kg,,pitsias,05-02-2025,11-02-2025,
7,2109243000000,ΚΟΤΟΠΟΥΛΟ ΦΤΕΡΟΥΓΕΣ ΕΛΛΗΝ ΚΑΤΕΡΙΝΗΣ,1.59,1.59,2109243000000.jpg,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,pitsias,05-02-2025,11-02-2025,
8,2103123000000,ΘΡΑΚΗΣ ΓΕΥΣΕΙΣ ΓΑΛΟΠΟΥΛΑ ΒΡΑΣΤΗ ΕΖ,6.45,6.45,2103123000000.jpg,0,Γαλοπούλα,Kg,,pitsias,05-02-2025,11-02-2025,
9,5204984509619,ΟΜΗΡΟΣ ΜΠΑΚΑΛΙΑΡΟΣ ΑΚΕΦ 800ΓΡ,4.25,5.31,5204984509619.jpg,0,Ψάρια Κατεψυγμένα,Kg,,pitsias,05-02-2025,11-02-2025,
10,5203176020017,ΕΒΡΟΦΑΡΜΑ ΦΡΕΣΚΟ ΓΑΛΑ ΠΛΗΡΕΣ 1ΛΤ 3.5% (ΚΑΒΑΛΑ),1.32,1.32,5203176020017.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,pitsias,05-02-2025,11-02-2025,
10,5200107080324,ΛΥΚΑΣ ΦΡΕΣΚΟ ΓΑΛΑ 3.5% 1ΛΤ (ΠΙΕΡΙΑ - ΗΜΑΘΙΑ - ΠΕΛΛΑ - ΘΕΣ/ΚΗ - ΧΑΛΚΙΔΙΚΗ),1.14,1.14,5200107080324.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,pitsias,05-02-2025,11-02-2025,
10,5200106870018,ΦΑΡΜΑ ΚΟΥΚΑΚΗ ΓΑΛΑ ΦΡΕΣΚΟ 1LΤ 3.7% (ΚΑΣΤΟΡΙΑ),1.68,1.68,5200106870018.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,pitsias,05-02-2025,11-02-2025,
11,5203176020031,ΕΒΡΟΦΑΡΜΑ ΦΡΕΣΚΟ ΓΑΛΑ ΕΛΑΦΡΥ 1ΛΤ 1.5% (ΚΑΒΑΛΑ),1.32,1.32,5203176020031.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,pitsias,05-02-2025,11-02-2025,
11,5200107080362,ΛΥΚΑΣ ΦΡΕΣΚΟ ΓΑΛΑ 1.5% 1ΛΤ (ΠΙΕΡΙΑ - ΗΜΑΘΙΑ - ΠΕΛΛΑ - ΘΕΣ/ΚΗ - ΧΑΛΚΙΔΙΚΗ),1.14,1.14,5200107080362.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,pitsias,05-02-2025,11-02-2025,
11,5200106870193,ΦΑΡΜΑ ΚΟΥΚΑΚΗ ΓΑΛΑ ΦΡΕΣΚΟ 1LΤ 1.5% (ΚΑΣΤΟΡΙΑ),1.68,1.68,5200106870193.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,pitsias,05-02-2025,11-02-2025,
12,8716200615105,ΝΟΥΝΟΥ ΓΑΛΑ ΕΒΑΠΟΡΕ LIGHT 400ΓΡ,1.14,2.85,8716200615105.jpg,0,Γάλα Εβαπορέ,lt,,pitsias,05-02-2025,11-02-2025,
13,5204458018074,ΕΛΟΜΑΣ ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ 3Χ200ΓΡ 3.85%,1.5,2.5,5204458018074.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,pitsias,05-02-2025,11-02-2025,
13,5200107080379,ΛΥΚΑΣ ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ 3.85% 3Χ200ΓΡ 2+1Δ,1.75,2.92,5200107080379.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,pitsias,05-02-2025,11-02-2025,
14,5204458018098,ΕΛΟΜΑΣ ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ 3Χ200ΓΡ 2%,1.5,2.5,5204458018098.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,pitsias,05-02-2025,11-02-2025,
14,5200107080393,ΛΥΚΑΣ ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ 2% 3Χ200ΓΡ 2+1Δ,1.75,2.92,5200107080393.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,pitsias,05-02-2025,11-02-2025,
15,2102201000000,ΠΡΑΠΑΣ ΦΕΤΑ ΠΟΠ ΤΥΡΝΑΒΟΥ ΔΟΧΕΙΟ,9.25,9.25,2102201000000.jpg,0,Τυρί Φέτα,kg,,pitsias,05-02-2025,11-02-2025,
16,5206546003849,OLYMPEA GOUDA 48% ΦΕΤΕΣ 200ΓΡ,1.65,8.25,5206546003849.jpg,1,Τυρί Γκούντα,kg,,pitsias,05-02-2025,11-02-2025,
17,5206546003863,OLYMPEA GOUDA LIGHT 30% ΦΕΤΕΣ 200ΓΡ,1.8,9,5206546003863.jpg,1,Τυρί με Χαμηλά Λιπαρά,kg,,pitsias,05-02-2025,11-02-2025,
18,5201034049101,PUMMARO PASSATA ΚΛΑΣΙΚΟ 3Χ250ΓΡ,1.49,1.99,5201034049101.jpg,0,Χυμός Τομάτας Διατηρημένος,kg,,pitsias,05-02-2025,11-02-2025,
19,5207380100077,ΠΙΤΣΙΑΣ ΦΡΕΣΚΑ ΑΥΓΑ 12ΑΔΑ,2.69,0.22,5207380100077.jpg,1,Αυγά,τμχ,,pitsias,05-02-2025,11-02-2025,
20,5208069003221,ΒΙΤΑΜ SOFT ΜΑΡΓΑΡΙΝΗ 800ΓΡ,4.38,5.48,5208069003221.jpg,0,Μαργαρίνες,kg,,pitsias,05-02-2025,11-02-2025,
21,5200342700049,ΔΙΑΛΕΚΤΟ ΕΞΑΙΡ ΠΑΡΘ ΕΛΑΙΟΛΑΔΟ 1L,8.6,8.6,5200342700049.jpg,0,Παρθένο Ελαιόλαδο,lt,,pitsias,05-02-2025,11-02-2025,
22,5205348000117,SANTOS ΗΛΙΕΛΑΙΟ 1L,1.72,1.72,5205348000117.jpg,0,Ηλιέλαιο,lt,,pitsias,05-02-2025,11-02-2025,
23,5200115351003,ΑΡΔΑΣ ΑΡΑΚΑΣ ΕΛΛΗΝ 1Kg,1.95,1.95,5200115351003.jpg,0,Λαχανικά Κατεψυγμένα,kg,,pitsias,05-02-2025,11-02-2025,
23,5200115352000,ΑΡΔΑΣ ΦΑΣΟΛΑΚΙ ΠΛΑΤΥ ΕΛΛΗΝ 1Kgr,1.95,1.95,5200115352000.jpg,0,Λαχανικά Κατεψυγμένα,kg,,pitsias,05-02-2025,11-02-2025,
24,5200147280005,LUX FARM ΖΑΧΑΡΗ 1ΚΛ,0.78,0.78,5200147280005.jpg,0,Λευκή Ζάχαρη,kg,,pitsias,05-02-2025,11-02-2025,
25,8716200767637,ΝΟΥΝΟΥ ΦΑΡΙΝ ΛΑΚΤΕ 300ΓΡ -0.20Ε,2.67,8.9,8716200767637.jpg,0,Κρέμες για βρέφη,kg,,pitsias,05-02-2025,11-02-2025,
26,5202353004819,ALMIRON ΓΑΛΑ ΥΓΡΟ GROWING UP 1+ 1L,2.03,2.03,5202353004819.jpg,0,Γάλα για βρέφη,kg,,pitsias,05-02-2025,11-02-2025,
27,5201530011336,BRAVO ΚΛΑΣΙΚΟΣ 95ΓΡ,1.65,17.37,5201530011336.jpg,0,Ελληνικός Καφές,kg,,pitsias,05-02-2025,11-02-2025,
28,5201057000769,JACOBS ΣΤΙΓΜΙΑΙΟΣ ΚΑΦΕΣ 100ΓΡ ΜΕΤΑΛΛΙΚΟ,4.28,42.8,5201057000769.jpg,0,Στιγμιαίος Καφές,kg,,pitsias,05-02-2025,11-02-2025,
29,4000508087486,JACOBS ΕΚΛΕΚΤΟΣ ΚΑΦΕΣ ΦΙΛΤΡΟΥ 250ΓΡ,4.29,17.16,4000508087486.jpg,0,Γαλλικός Καφές,kg,,pitsias,05-02-2025,11-02-2025,
30,5200121700093,ONSTEVIA ΓΛΥΚΑΝΤΙΚΟ 50% ΧΑΜ.ΘΕΡΜΙΔΕΣ 800ΓΡ+200ΓΡ ΔΩΡΟ,2.85,2.85,5200121700093.jpg,0,Γλυκαντικές Ουσίες Κατάλληλες για Διαβητικούς,kg,,pitsias,05-02-2025,11-02-2025,
32,5202324118446,ΜΑΚΟ ΦΑΚΕΣ ΨΙΛΕΣ 500ΓΡ,1.09,2.18,5202324118446.jpg,0,Φακές,kg,,pitsias,05-02-2025,11-02-2025,
33,5201156210984,ΗΒΗ ΧΥΜΟΣ 1L ΦΧ ΠΟΡΤΟΚΑΛΙ,1.25,1.25,5201156210984.jpg,0,Χυμός Πορτοκάλι,lt,,pitsias,05-02-2025,11-02-2025,
35,5201395167735,DIXAN ΣΚΟΝΗ 44ΜΕΖ+4Δ 2.4KG ΦΡΕΣΚΑΔΑ ΩΚΕΑΝΟΥ,7.49,0.16,5201395167735.jpg,0,Απορρυπαντικά Πλυντηρίου,μεζ,,pitsias,05-02-2025,11-02-2025,
35,5201321945307,ACTIFRESH CLEAN ΥΓΡΟ ΠΛΥΝ 75ΜΖ 3000ML,5.9,0.08,5201321945307.jpg,0,Απορρυπαντικά Πλυντηρίου,μεζ,,pitsias,05-02-2025,11-02-2025,
36,5203406111010,KRISTAL ΧΛΩΡΙΟ 2000ML,0.83,0.42,5203406111010.jpg,0,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,pitsias,05-02-2025,11-02-2025,
37,5201321039549,PLANET ΥΓΡΟ ΠΙΑΤΩΝ 425ML ANTIBACTERIAL,1.39,3.27,5201321039549.jpg,0,Απορρυπαντικά Πιάτων,lt,,pitsias,05-02-2025,11-02-2025,
38,5207380100015,ΠΙΤΣΙΑΣ ΧΑΡΤΙ ΚΟΥΖΙΝΑΣ 2Φ 800ΓΡ,2.24,2.8,5207380100015.jpg,1,Χαρτί Κουζίνας,kg,,pitsias,05-02-2025,11-02-2025,
39,5201386078477,COLGATE ΟΔΟΝΤ/ΜΑ 75ML BAKING SODA,1.2,16,5201386078477.jpg,0,Οδοντόκρεμα,kg,,pitsias,05-02-2025,11-02-2025,
40,5202505017797,OLYMPEA ΧΑΡΤΙ ΥΓΕΙΑΣ ΜΕΤΑΞ ΑΠΑΛ 3Φ 8+2Ρ 10Χ72ΓΡ (MΩB),2.29,0.23,5202505017797.jpg,1,Χαρτί Υγείας,τμχ,,pitsias,05-02-2025,11-02-2025,
41,3574660089318,O.B. ΤΑΜΠΟΝ NORMAL 16ΤΜΧ,2.3,0.14,3574660089318.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,pitsias,05-02-2025,11-02-2025,
41,3574660234541,O.B. ΤΑΜΠΟΝ SUPER 16ΤΜΧ,2.3,0.14,3574660234541.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,pitsias,05-02-2025,11-02-2025,
41,5201089470127,O.B. ΤΑΜΠΟΝ SUPER 16ΤΜΧ,2.3,0.14,5201089470127.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,pitsias,05-02-2025,11-02-2025,
42,5207380100459,ΠΙΤΣΙΑΣ ΝΙΦΑΔΕΣ ΒΡΩΜΗΣ 500ΓΡ,1,2,5207380100459.jpg,1,Προϊόντα Βρώμης,kg,,pitsias,05-02-2025,11-02-2025,
43,5203216779646,FAMILY ΣΑΜΠΟΥΑΝ 1000ML ΠΙΚΡΑΜΥΓΔΑΛΟ,1.9,1.9,5203216779646.jpg,0,Σαμπουάν,lt,,pitsias,05-02-2025,11-02-2025,
44,5201109006466,AROMATICS ΣΑΠΟΥΝΙ TABAC 4Χ100ΓΡ,2.2,5.5,5201109006466.jpg,0,Σαπούνι Στερεό,kg,,pitsias,05-02-2025,11-02-2025,
45,5201263086618,SANI PANTS ΑΚΡΑΤΕΙΑΣ No2 MEDIUM 14T,7.35,0.53,5201263086618.jpg,0,Πάνες Ακράτειας,τμχ,,pitsias,05-02-2025,11-02-2025,
46,5201410886092,SEPTONA ΠΑΝΕΣ ΒΡΑΚΑΚΙ Νο5 JUNIOR 10-16kg 42ΤΜΧ,10.98,0.26,5201410886092.jpg,0,Πάνες για Μωρά,τμχ,,pitsias,05-02-2025,11-02-2025,
46,5201410886108,SEPTONA ΠΑΝΕΣ ΒΡΑΚΑΚΙ Νο6 X-LARGE 14-20kg 36ΤΜΧ,10.98,0.31,5201410886108.jpg,0,Πάνες για Μωρά,τμχ,,pitsias,05-02-2025,11-02-2025,
46,5201410886030,SEPTONA ΠΑΝΕΣ Νο3 MIDI 4-9kg 60ΤΜΧ,9.98,0.17,5201410886030.jpg,0,Πάνες για Μωρά,τμχ,,pitsias,05-02-2025,11-02-2025,
46,5201410886054,SEPTONA ΠΑΝΕΣ Νο4 MAXI 8-13kg 52ΤΜΧ,9.98,0.19,5201410886054.jpg,0,Πάνες για Μωρά,τμχ,,pitsias,05-02-2025,11-02-2025,
46,5201410886061,SEPTONA ΠΑΝΕΣ Νο5 JUNIOR 11-16kg 44ΤΜΧ,9.98,0.23,5201410886061.jpg,0,Πάνες για Μωρά,τμχ,,pitsias,05-02-2025,11-02-2025,
46,5201410886078,SEPTONA ΠΑΝΕΣ Νο6 X-LARGE 13-20kg 38ΤΜΧ,9.98,0.26,5201410886078.jpg,0,Πάνες για Μωρά,τμχ,,pitsias,05-02-2025,11-02-2025,
47,5200126420552,AGNOTIS ΜΩΡΟΜΑΝΤΗΛΑ ΜΕ ΚΑΠΑΚΙ 3Χ70 ΤΜΧ,2.32,0.01,5200126420552.jpg,0,Μωρομάντηλα,τμχ,,pitsias,05-02-2025,11-02-2025,
48,5203216000337,MISS SANDY ΠΑΙΔΙΚΟ ΣΑΜΠΟΥΑΝ 750ml,1.4,1.87,5203216000337.jpg,0,Σαμπουάν για Μωρά,lt,,pitsias,05-02-2025,11-02-2025,
49,5200105561290,ROUDY ΣΚΥΛΟΥ ΠΑΤΕ 300ΓΡ ΜΟΣΧΑΡΙ,0.85,2.83,5200105561290.jpg,0,Τροφή για Σκύλους,kg,,pitsias,05-02-2025,11-02-2025,
50,5200105561344,SISSY ΓΑΤΑΣ ΠΑΤΕ 100ΓΡ ΚΟΤΟΠΟΥΛΟ ΖΑΜΠΟΝ,0.4,4,5200105561344.jpg,0,Τροφή για γάτες,kg,,pitsias,05-02-2025,11-02-2025,
51,5202076001171,OLYMPEA ΑΛΕΥΡΙ ΓΟΧ 3ΚΙΛ,1.5,0.5,5202076001171.jpg,1,Αλεύρι,kg,,pitsias,05-02-2025,11-02-2025,
51,5202076101017,ΜΑΝΝΑ ΚΕΡΑΜΑΡΗ ΑΛΕΥΡΙ Γ.Ο.Χ. 1ΚΙΛ,1.5,1.5,5202076101017.jpg,0,Αλεύρι,kg,,pitsias,05-02-2025,11-02-2025,
53,2103055000000,ΠΑΣΣΙΑΣ NOSTIMO ΠΑΡΙΖΑ ΜΠΑΣΤΟΥΝΙ ΧΥΜΑ,4.15,4.15,2103055000000.jpg,0,Πάριζα,kg,,pitsias,05-02-2025,11-02-2025,
54,5900512990262,LIKE ΓΑΛΑ ΠΛΗΡΕΣ UHT 1LT 3.5%,1.05,1.05,5900512990262.jpg,0,Γάλα υψηλής παστερίωσης πλήρες,kg,,pitsias,05-02-2025,11-02-2025,
55,5901062002702,LIKE ΓΑΛΑ ΕΛΑΦΡΥ UHT 1LT 1.5%,1,1,5901062002702.jpg,0,Γάλα παστερίωσης με χαμηλά λιπαρά,kg,,pitsias,05-02-2025,11-02-2025,
56,2102203000000,ΑΓΡΟΤΙΣΣΑ ΑΓΕΛΑΔΙΝΟ ΛΕΥΚΟ ΤΥΡΙ ΔΟΧΕΙΟ,5.5,5.5,2102203000000.jpg,0,Λευκό τυρί,kg,,pitsias,05-02-2025,11-02-2025,
57,5202324118392,ΜΑΚΟ ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ 500ΓΡ,1.13,2.26,5202324118392.jpg,0,Φασόλια,kg,,pitsias,05-02-2025,11-02-2025,
58,5201813123152,ΑΓΡΟΤΥΠ ΡΕΒΥΘΙ ΧΟΝΔΡΟ 500ΓΡ,1.45,2.9,5201813123152.jpg,0,Ρεβύθια,kg,,pitsias,05-02-2025,11-02-2025,
52,0,ΚΙΜΑΣ ΚΙΛΟΤΟ ΝΕΑΡΟΥ ΜΟΣΧΟΥ ΝΩΠΟΣ ΟΛΛΑΝΔΙΑΣ,14.6,14.6,1230190.jpg,0,Μοσχάρι,kg,xmas,sklavenitis,05-02-2025,11-02-2025,
52,0,ΚΙΜΑΣ ΑΠΟ ΟΥΡΑ ΝΕΑΡΟΥ ΜΟΣΧΟΥ ΝΩΠΗ ΟΛΛΑΝΔΙΑΣ,14.6,14.6,1230193.jpg,0,Μοσχάρι,kg,xmas,sklavenitis,05-02-2025,11-02-2025,
52,0,ΣΤΡΟΓΓΥΛΟ ΝΕΑΡΟΥ ΜΟΣΧΟΥ ΑΝΕΥ ΟΣΤΟΥ ΝΩΠΟ ΟΛΛΑΝΔΙΑΣ ΣΥΣΚΕΥΑΣΜΕΝΟ ΕΠΙ ΖΥΓΙΩ,14.6,14.6,1252957.jpg,1,Μοσχάρι,kg,xmas,sklavenitis,05-02-2025,11-02-2025,
52,0,ΚΙΛΟΤΟ ΝΕΑΡΟΥ ΜΟΣΧΟΥ ΑΝΕΥ ΟΣΤΟΥ ΝΩΠΗ ΟΛΛΑΝΔΙΑΣ,14.6,14.6,1454293.jpg,0,Μοσχάρι,kg,xmas,sklavenitis,05-02-2025,11-02-2025,
52,0,ΤΡΑΝΣ ΝΕΑΡΟΥ ΜΟΣΧΟΥ ΑΝΕΥ ΟΣΤΟΥ ΝΩΠΟ ΟΛΛΑΝΔΙΑΣ,14.6,14.6,1454295.jpg,0,Μοσχάρι,kg,xmas,sklavenitis,05-02-2025,11-02-2025,
52,0,ΟΥΡΑ ΝΕΑΡΟΥ ΜΟΣΧΟΥ ΑΝΕΥ ΟΣΤΟΥ ΝΩΠΗ ΟΛΛΑΝΔΙΑΣ,14.6,14.6,1454298.jpg,0,Μοσχάρι,kg,xmas,sklavenitis,05-02-2025,11-02-2025,
52,0,ΣΤΡΟΓΓΥΛΟ ΝΕΑΡΟΥ ΜΟΣΧΟΥ ΑΝΕΥ ΟΣΤΟΥ ΝΩΠΟ ΟΛΛΑΝΔΙΑΣ,14.6,14.6,1454300.jpg,0,Μοσχάρι,kg,xmas,sklavenitis,05-02-2025,11-02-2025,
1,5202576250017,ΡΥΖΙ ΚΑΡΟΛΙΝΑ ΣΚΛΑΒΕΝΙΤΗΣ ΕΛΛΗΝΙΚΟ 500G,1.08,2.16,1223408.jpg,1,Ρύζι,Kg,,sklavenitis,05-02-2025,11-02-2025,
1,5200126590033,ΡΥΖΙ ARAPINA PARBOILED 500G,1.14,2.28,7050438.jpg,0,Ρύζι,Kg,,sklavenitis,05-02-2025,11-02-2025,
