CATEGORY,BARCODE,NAME,PRICE,PRICE_NORMALIZED,IMAGE,PL,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to,ΠΕΡΙΓΡΑΦΗ   ΕΙΔΗ 10/12/24,null
10,5666946,ΦΡΕΣΚΟ ΓΑΛΑ ΕΒΟΛ ΔΙΑΛΕΧΤΟ ΑΓΕΛΑΔΟΣ 3.7%ΛΙΠ.1L,1.68,1.68,5666946.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,sklavenitis,11-12-2024,17-12-2024,,
11,1537084,ΓΑΛΑ ΦΡΕΣΚΟ ΜΑΡΑΤΑ 1.5%ΛΙΠ.100% ΕΛΛ.1L,1,1,1537084.jpg,1,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,sklavenitis,11-12-2024,17-12-2024,,
11,1543287,ΦΡΕΣΚΟ ΓΑΛΑ ΔΕΛΤΑ ΚΑΘΗΜΕΡΙΝΑ ΕΛΑΦΡΥ 1L,1.68,1.68,1543287.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,sklavenitis,11-12-2024,17-12-2024,,
11,5667019,ΦΡΕΣΚΟ ΓΑΛΑ ΕΒΟΛ ΔΙΑΛΕΧΤΟ ΑΓΕΛΑΔΟΣ 1.5%ΛΙΠ.1L,1.68,1.68,5667019.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,sklavenitis,11-12-2024,17-12-2024,,
12,6511810,ΓΑΛΑ ΒΛΑΧΑΣ ΕΒΑΠΟΡΕ 6Χ410G *,7.02,2.85,6511810.jpg,0,Γάλα Εβαπορέ,lt,,sklavenitis,11-12-2024,17-12-2024,,
12,6511828,ΓΑΛΑ ΒΛΑΧΑΣ ΕΒΑΠΟΡΕ ΕΛΑΦΡΥ 6Χ410G*,7.02,2.85,6511828.jpg,0,Γάλα Εβαπορέ,lt,,sklavenitis,11-12-2024,17-12-2024,,
13,1221833,ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔ ΜΑΡΑΤΑ 3.9% ΕΛΛ.3Χ200ΓΡ,1.3,2.17,1221833.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,sklavenitis,11-12-2024,17-12-2024,,
13,1274234,ΓΙΑΟΥΡΤΙ ΝΟΥΝΟΥ ΣΤΡΑΓΓΙΣΤΟ 5% ΛΙΠ. 3Χ200G(1ΤΕΜ ΔΩΡΟ),2.67,4.45,1274234.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,sklavenitis,11-12-2024,17-12-2024,,
14,1221836,ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ ΜΑΡΑΤΑ 2% ΕΛΛ 3Χ200ΓΡ,1.3,2.17,1221836.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,sklavenitis,11-12-2024,17-12-2024,,
14,1274237,ΓΙΑΟΥΡΤΙ ΝΟΥΝΟΥ ΣΤΡΑΓΓΙΣΤΟ 1.5%ΛΙΠ 3Χ200G(1ΤΕΜ ΔΩΡΟ),2.67,4.45,1274237.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,sklavenitis,11-12-2024,17-12-2024,,
15,1584112,ΦΕΤΑ ΠΟΠ ΚΑΡΑΛΗ ΣΕ VACUUM 400G,3.95,9.88,1584112.jpg,0,Τυρί Φέτα,kg,,sklavenitis,11-12-2024,17-12-2024,,
15,5662325,ΦΕΤΑ ΜΥΤΙΛΗΝΗΣ Π.Ο.Π. ΔΟΧΕΙΟ,9.9,9.9,5662325.jpg,0,Τυρί Φέτα,kg,,sklavenitis,11-12-2024,17-12-2024,,
16,1169800,ΓΚΟΥΝΤΑ ΟΛΛΑΝΔΙΑΣ ΦΡΑΤΖΟΛΑ,7.4,7.4,1169800.jpg,0,Τυρί Γκούντα,kg,,sklavenitis,11-12-2024,17-12-2024,,
16,1222113,ΓΚΟΥΝΤΑ ΓΕΡΜΑΝΙΑΣ ΦΡΑΤΖΟΛΑ,7.4,7.4,1222113.jpg,0,Τυρί Γκούντα,kg,,sklavenitis,11-12-2024,17-12-2024,,
16,1223810,ΓΚΟΥΝΤΑ ΓΕΡΜΑΝΙΑΣ ΦΕΤΕΣ 350ΓΡ,2.58,7.37,1223810.jpg,0,Τυρί Γκούντα,kg,,sklavenitis,11-12-2024,17-12-2024,,
17,1583637,ΓΚΟΥΝΤΑ ΑΥΣΤΡΙΑΣ ALPILAND LIGHT ΦΡΑΤΖΟΛΑ,7.9,7.9,1583637.jpg,0,Τυρί με Χαμηλά Λιπαρά,kg,,sklavenitis,11-12-2024,17-12-2024,,
17,1594885,ΤΥΡΙ ΜΑΡΑΤΑ LIGHT ΔΑΝΙΑΣ ΦΡΑΤΖΟΛΑ,9.6,9.6,1594885.jpg,1,Τυρί με Χαμηλά Λιπαρά,kg,,sklavenitis,11-12-2024,17-12-2024,,
17,1596306,ΤΥΡΙ ΜΑΡΑΤΑ LIGHT ΔΑΝΙΑΣ ΦΕΤΕΣ 300G,2.88,9.6,1596306.jpg,1,Τυρί με Χαμηλά Λιπαρά,kg,,sklavenitis,11-12-2024,17-12-2024,,
18,1221484,ΤΟΜΑΤΑ ΜΑΡΑΤΑ PASSATA 500G,0.48,0.96,1221484.jpg,1,Χυμός Τομάτας Διατηρημένος,kg,,sklavenitis,11-12-2024,17-12-2024,,
18,8408452,PUMMARO ΚΛΑΣΣΙΚΟ ΕΛΑΦΡ.ΣΥΜΠ 500ΓΡ,0.68,1.36,8408452.jpg,0,Χυμός Τομάτας Διατηρημένος,kg,,sklavenitis,11-12-2024,17-12-2024,,
19,1223799,ΑΥΓΑ ΤΣΑΟΥΣΗ LARGE 6 TEM,1.95,0.33,1223799.jpg,0,Αυγά,τμχ,,sklavenitis,11-12-2024,17-12-2024,,
19,5163068,ΧΡΥΣΑ ΑΥΓΑ 63-73G+ 6ΤEM,1.95,0.33,5163068.jpg,0,Αυγά,τμχ,,sklavenitis,11-12-2024,17-12-2024,,
20,1560454,ΛΙΠΑΡΗ ΥΛΗ SUPER FRESCO ΠΑΚ.200G,0.75,3.75,1560454.jpg,0,Μαργαρίνες,kg,,sklavenitis,11-12-2024,17-12-2024,,
20,1603319,ΜΑΡΓΑΡΙΝΗ ARISTON SOFT 60%ΛΙΠ.500G,1.9,3.8,1603319.jpg,0,Μαργαρίνες,kg,,sklavenitis,11-12-2024,17-12-2024,,
21,1591730,ΕΛΑΙΟΛΑΔΟ ΜΟLΟΝ LAVE ΕΞ.ΠΑΡΘΕNΟ 1L,10.4,10.4,1591730.jpg,0,Παρθένο Ελαιόλαδο,lt,,sklavenitis,11-12-2024,17-12-2024,,
22,1573615,ΗΛΙΕΛΑΙΟ EL DION 1L,1.7,1.7,1573615.jpg,0,Ηλιέλαιο,lt,,sklavenitis,11-12-2024,17-12-2024,,
23,1221441,ΑΡΑΚΑΣ ΑΙΝΟΣ ΕΛΛΗΝΙΚΟΣ 1KG,2.55,2.55,1221441.jpg,0,Λαχανικά Κατεψυγμένα,kg,,sklavenitis,11-12-2024,17-12-2024,,
23,4070611,ΑΡΑΚΑΣ ΜΠΑΡΜΠΑ ΣΤΑΘΗΣ 1000G,2.46,2.46,4070611.jpg,0,Λαχανικά Κατεψυγμένα,kg,,sklavenitis,11-12-2024,17-12-2024,,
23,4638888,ΦΑΣΟΛΑΚΙΑ ΑΙΝΟΣ ΣΤΡΟΓΓΥΛΑ ΕΛΛΗΝΙΚΑ 1KG,2.65,2.65,4638888.jpg,0,Λαχανικά Κατεψυγμένα,kg,,sklavenitis,11-12-2024,17-12-2024,,
24,1195021,ΖΑΧΑΡΗ ROYAL SUGAR ΛΕΥΚΗ ΚΡΥΣΤΑΛΛΙΚΗ 1KG,0.8,0.8,1195021.jpg,0,Λευκή Ζάχαρη,kg,,sklavenitis,11-12-2024,17-12-2024,,
24,1217252,ΖΑΧΑΡΗ ΛΕΥΚΗ ΚΡΥΣΤΑΛ.CRIST.1KG Ε.Ε,0.8,0.8,1217252.jpg,0,Λευκή Ζάχαρη,kg,,sklavenitis,11-12-2024,17-12-2024,,
24,1217799,ΖΑΧΑΡΗ SUDZUCKER ΛΕΥΚΗ ΚΡΥΣΤΑΛΛ.ΕΕ 1KG,0.8,0.8,1217799.jpg,0,Λευκή Ζάχαρη,kg,,sklavenitis,11-12-2024,17-12-2024,,
24,1221708,ΖΑΧΑΡΗ ΣΚΛΑΒΕΝΙΤΗΣ Ε.Ε. ΓΑΛΑΖΙΑ 1KG,0.8,0.8,1221708.jpg,1,Λευκή Ζάχαρη,kg,,sklavenitis,11-12-2024,17-12-2024,,
24,1548652,ΖΑΧΑΡΗ ΛΕΥΚΗ ΚΡΥΣΤΑΛ.SUGARTIA 1K EE,0.8,0.8,1548652.jpg,0,Λευκή Ζάχαρη,kg,,sklavenitis,11-12-2024,17-12-2024,,
25,1600702,ΦΑΡΙΝ ΛΑΚΤΕ ΓΙΩΤΗΣ ΣΕ ΣΚΟΝΗ 300G(-0.20E),2.43,8.1,1600702.jpg,0,Κρέμες για βρέφη,kg,,sklavenitis,11-12-2024,17-12-2024,,
25,4087839,ΦΑΡΙΝ ΛΑΚΤΕ ΓΙΩΤΗΣ ΣΕ ΣΚΟΝΗ 300G,2.43,8.1,4087839.jpg,0,Κρέμες για βρέφη,kg,,sklavenitis,11-12-2024,17-12-2024,,
26,1063900,ΓΑΛΑ ΥΓΡΟ GROWING UP2+ ALMIRON 1L,2.18,2.18,1063900.jpg,0,Γάλα για βρέφη,kg,,sklavenitis,11-12-2024,17-12-2024,,
27,1226004,ΚΑΦΕΣ ΕΛΛΗΝΙΚΟΣ BONORA 96ΓΡ,1.05,10.94,1226004.jpg,1,Ελληνικός Καφές,kg,,sklavenitis,11-12-2024,17-12-2024,,
28,4029831,NESCAFE CLASSIC ΣΤΙΓΜΙΑΙΟΣ 50G,2.29,45.8,4029831.jpg,0,Στιγμιαίος Καφές,kg,,sklavenitis,11-12-2024,17-12-2024,,
29,3414570,-0.65E ΚΑΦΕΣ ΦΙΛΤΡ ΕΚΛΕΚ JACOBS250Γ,4.43,17.72,3414570.jpg,0,Γαλλικός Καφές,kg,,sklavenitis,11-12-2024,17-12-2024,,
29,4174736,ΚΑΦΕΣ JACOBS ΕΚΛΕΚΤΟΣ 250G,4.43,17.72,4174736.jpg,0,Γαλλικός Καφές,kg,,sklavenitis,11-12-2024,17-12-2024,,
30,1225965,ΓΛΥΚΑΝΤΙΚΟ DELIGIOS STEVIA 300G,5.5,18.33,1225965.jpg,0,Γλυκαντικές Ουσίες Κατάλληλες για Διαβητικούς,kg,,sklavenitis,11-12-2024,17-12-2024,,
32,1223409,ΦΑΚΕΣ ΨΙΛΕΣ ΣΚΛΑΒΕΝΙΤΗΣ ΕΛΛΗΝΙΚ. 500G,1.15,2.3,1223409.jpg,1,Φακές,kg,,sklavenitis,11-12-2024,17-12-2024,,
32,1544161,ΦΑΚΕΣ ΑΡΟΣΙΣ ΨΙΛΕΣ ΓΡΕΒΕΝΩΝ 500G,2.56,5.12,1544161.jpg,0,Φακές,kg,,sklavenitis,11-12-2024,17-12-2024,,
33,4103982,ΧΥΜΟΣ ΦΥΣ ΠΟΡΤΟΚΑΛΙ ΑΜΙΤΑ 1L,2.28,2.28,4103982.jpg,0,Χυμός Πορτοκάλι,lt,,sklavenitis,11-12-2024,17-12-2024,,
35,1421255,DROLIO ΥΓΡΟ ΠΛΥΝΤ.ΡΟΥΧΩΝ ΑΡ.ΛΟΥΛΟΥΔ 38ΠΛ,3.55,0.09,1421255.jpg,1,Απορρυπαντικά Πλυντηρίου,μεζ,,sklavenitis,11-12-2024,17-12-2024,,
35,1439615,DROLIO ΣΚΟΝΗ ΠΛΥΝΤ KOYTI 45ΠΛΥΣΕΙΣ,5.45,0.12,1439615.jpg,1,Απορρυπαντικά Πλυντηρίου,μεζ,,sklavenitis,11-12-2024,17-12-2024,,
35,1632303,DROLIO ΣΚΟΝΗ ΠΛΥΝΤ 45ΠΛ ΝΕΑ ΣΥΝΘΕΣΗ,5.45,0.12,1632303.jpg,1,Απορρυπαντικά Πλυντηρίου,μεζ,,sklavenitis,11-12-2024,17-12-2024,,
36,1221642,ΧΛΩΡΟΚΑΘΑΡΙΣΤΙΚΟ DROLIO ULT LEMON 1250ML,0.94,0.75,1221642.jpg,1,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,sklavenitis,11-12-2024,17-12-2024,,
36,1381856,AJAX BOOST ΞΥΔΙ-ΜΗΛΟ 1LT,1.43,1.43,1381856.jpg,0,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,sklavenitis,11-12-2024,17-12-2024,,
37,1437910,AVA ΥΓΡΟ ΠΙΑΤ ACTION ΞΙΔΙ&ΜΗΛΟ 430ML,1,2.33,1437910.jpg,0,Απορρυπαντικά Πιάτων,lt,,sklavenitis,11-12-2024,17-12-2024,,
38,1221455,ΡΟΛΟ ΚΟΥΖΙΝΑΣ ΓΛΑΡΟΣ 1Τ Χ800ΓΡ,2.5,3.13,1221455.jpg,0,Χαρτί Κουζίνας,kg,,sklavenitis,11-12-2024,17-12-2024,,
39,4043493,ΟΔ/ΜΑ COLGATE BAKING SODA 75ML,1.2,16,4043493.jpg,0,Οδοντόκρεμα,kg,,sklavenitis,11-12-2024,17-12-2024,,
40,1405367,ΡΟΛΑ ΥΓΕΙΑΣ ΓΛΑΡΟΣ ΜΙΝΙ 2Φ 10ΤΕΜΧ75G,2.46,0.25,1405367.jpg,0,Χαρτί Υγείας,τμχ,,sklavenitis,11-12-2024,17-12-2024,,
41,1596545,ΣΕΡΒ/ΤΕΣ ALWAYS UL LONG PL VALUEPACK 18T,2.05,0.11,1596545.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,sklavenitis,11-12-2024,17-12-2024,,
42,1225398,-0.2ΜΙLLHOUSE QUICK OAT ΝΙΦ ΒΡΩΜ500,0.98,1.96,1225398.jpg,0,Προϊόντα Βρώμης,kg,,sklavenitis,11-12-2024,17-12-2024,,
43,1131814,ΣΑΜΠΟΥΑΝ SYOSS KERATIN 750ML,3.91,5.21,1131814.jpg,0,Σαμπουάν,lt,,sklavenitis,11-12-2024,17-12-2024,,
44,1393550,ΣΑΠΟΥΝΙ SETTE LILLY & LIME 125ΓΡ,0.38,3.04,1393550.jpg,1,Σαπούνι Στερεό,kg,,sklavenitis,11-12-2024,17-12-2024,,
45,1097010,SANI PANTS N.2 MEDIUM 14ΤEM.,7.65,0.55,1097010.jpg,0,Πάνες Ακράτειας,τμχ,,sklavenitis,11-12-2024,17-12-2024,,
45,1097018,SANI PANTS N.3 LARGE 14ΤEM,8.98,0.64,1097018.jpg,0,Πάνες Ακράτειας,τμχ,,sklavenitis,11-12-2024,17-12-2024,,
45,1300098,ΠΑΝΕΣ ΑΚΡΑΤ.PANTS SETTE COMF.MED.Νο2 14Τ,6.8,0.49,1300098.jpg,1,Πάνες Ακράτειας,τμχ,,sklavenitis,11-12-2024,17-12-2024,,
45,1300099,ΠΑΝΑ ΑΚΡΑΤ.PANTS SETTE COMF.LARGE Ν3 14Τ,6.9,0.49,1300099.jpg,1,Πάνες Ακράτειας,τμχ,,sklavenitis,11-12-2024,17-12-2024,,
46,1176479,BABYLINO SENSITIVE No5+ 42ΤΕΜ,10,0.24,1176479.jpg,0,Πάνες για Μωρά,τμχ,,sklavenitis,11-12-2024,17-12-2024,,
46,7094907,BABYLINO SENSITIVE ECON.No5 44Τ,10,0.23,7094907.jpg,0,Πάνες για Μωρά,τμχ,,sklavenitis,11-12-2024,17-12-2024,,
46,7095508,BABYLINO SENSITIVE ECONOMY No3 4-9KG 56Τ,10,0.18,7095508.jpg,0,Πάνες για Μωρά,τμχ,,sklavenitis,11-12-2024,17-12-2024,,
46,7095524,BABYLINO SENSITIVE ECON No4 50Τ,10,0.2,7095524.jpg,0,Πάνες για Μωρά,τμχ,,sklavenitis,11-12-2024,17-12-2024,,
46,7095557,BABYLINO SENSITIVE ECON No4+ 46Τ,10,0.22,7095557.jpg,0,Πάνες για Μωρά,τμχ,,sklavenitis,11-12-2024,17-12-2024,,
47,1582542,ΜΩΡ/ΛΑ BABYCARE CALMING 2x63ΤΕΜ+1ΔΩΡΟ,2.9,0.02,1582542.jpg,0,Μωρομάντηλα,τμχ,,sklavenitis,11-12-2024,17-12-2024,,
47,1582546,ΜΩΡ/ΛΑ BABYCARE SENSITIVE PLUS 2x54Τ+1Δ,2.2,0.01,1582546.jpg,0,Μωρομάντηλα,τμχ,,sklavenitis,11-12-2024,17-12-2024,,
48,1152657,SEPTONA BABY ΣΑΜΠ/ΑΦΡΟΛ ΑΛΟΗ 500ML,2.54,5.08,1152657.jpg,0,Σαμπουάν για Μωρά,lt,,sklavenitis,11-12-2024,17-12-2024,,
48,1413759,ΑΦΡΟΛΟΥΤΡΟ&ΣΑΜΠ.SETTE BABY ANTΛ.500ML,1.9,3.8,1413759.jpg,1,Σαμπουάν για Μωρά,lt,,sklavenitis,11-12-2024,17-12-2024,,
49,1221619,ΣΚ/ΦΗ BARRON ΜΠΟΥΚΙΕΣ ΜΕ ΚΡΕΑΣ 1230G,1.6,1.3,1221619.jpg,1,Τροφή για Σκύλους,kg,,sklavenitis,11-12-2024,17-12-2024,,
50,1435920,ΓΑΤΟΤΡΟΦΗ BARRON ΠΑΤΕ ΜΕ ΚΟΤΟΠ.100G,0.37,3.7,1435920.jpg,1,Τροφή για γάτες,kg,,sklavenitis,11-12-2024,17-12-2024,,
51,1221789,ΑΛΕΥΡΙ ΓΕΝΙΚΗΣ ΧΡΗΣΗΣ ΜΑΡΑΤΑ 1KG,0.7,0.7,1221789.jpg,1,Αλεύρι,kg,,sklavenitis,11-12-2024,17-12-2024,,
51,5944251,ΑΛΕΥΡΙ ΓΙΩΤΗΣ ΓΙΑ ΟΛΕΣ ΤΙΣ ΧΡΗΣΕΙΣ 2Χ1KG (+1ΤΕΜ ΔΩΡΟ),3,1,5944251.jpg,0,Αλεύρι,kg,,sklavenitis,11-12-2024,17-12-2024,,
51,9948886,ΑΛΛΑΤΙΝΗ ΑΛΕΥΡΙ ΓΕΝ.ΧΡΗΣ 2Χ1KG+1Δ,3,1,9948886.jpg,0,Αλεύρι,kg,,sklavenitis,11-12-2024,17-12-2024,,
53,1583543,ΠΑΡΙΖΑ ΕΔΕΣΜΑ,3.5,3.5,1583543.jpg,0,Πάριζα,kg,,sklavenitis,11-12-2024,17-12-2024,,
53,1620104,ΠΑΡΙΖΑ ΕΔΕΣΜΑ ΣΕ ΦΕΤΕΣ ΧΩΡΙΣ ΓΛΟΥΤΕΝΗ 160G,0.78,4.88,1620104.jpg,0,Πάριζα,kg,,sklavenitis,11-12-2024,17-12-2024,,
54,1226094,ΓΑΛΑ GMUNDNER MILCH ΥΨΗΛΗΣ ΠΑΣΤΕΡΙΩΣΗΣ 3.5% ΛΙΠΑΡΑ 1L,1.05,1.05,1226094.jpg,0,Γάλα υψηλής παστερίωσης πλήρες,kg,,sklavenitis,11-12-2024,17-12-2024,,
55,1226090,ΓΑΛΑ GMUNDNER MILCH ΥΨΗΛΗΣ ΠΑΣΤΕΡΙΩΣΗΣ 1.5% ΛΙΠΑΡΑ 1L,0.95,0.95,1226090.jpg,0,Γάλα παστερίωσης με χαμηλά λιπαρά,kg,,sklavenitis,11-12-2024,17-12-2024,,
56,1006500,ΤΥΡΙ ΛΕΥΚΟ ΡΟΔΟΠΗ 900G,5.3,5.89,1006500.jpg,0,Λευκό τυρί,kg,,sklavenitis,11-12-2024,17-12-2024,,
56,1171928,ΤΥΡΙ ΛΕΥΚΟ ΡΟΔΟΠΗ ΔΟΧΕΙΟ ΕΕ,5.9,5.9,1171928.jpg,0,Λευκό τυρί,kg,,sklavenitis,11-12-2024,17-12-2024,,
57,1185133,ΦΑΣΟΛΙΑ ΑΡΟΣΙΣ ΜΕΤΡΙΑ ΦΛΩΡΙΝΑΣ 500G,3.08,6.16,1185133.jpg,0,Φασόλια,kg,,sklavenitis,11-12-2024,17-12-2024,,
58,1223393,ΡΕΒΙΘΙΑ ΣΚΛΑΒΕΝΙΤΗΣ ΧΟΝΔΡΑ ΕΛΛΗΝΙΚΑ 500G,1.85,3.7,1223393.jpg,1,Ρεβύθια,kg,,sklavenitis,11-12-2024,17-12-2024,,
58,1544157,ΡΕΒΙΘΙΑ ΑΡΟΣΙΣ ΜΕΓΑΛΟΣΠ ΛΑΡΙΣΑΣ500G,3.3,6.6,1544157.jpg,0,Ρεβύθια,kg,,sklavenitis,11-12-2024,17-12-2024,,
52,2112038000000,ΒΟΕΙΟΝ ΣΠΑΛΑ ΓΑΛΛΙΑΣ Α/Ο ΝΩΠΟ(ΚΙΛΟ),9.98,9.98,14551.jpg,0,Μοσχάρι,kg,xmas,synka,11-12-2024,17-12-2024,,
63,4008400200217,FERRERO KINDER ΣΟΚΟΛΑΤΑ BARS ΧΩΡ.ΓΛΟΥΤ.T8.100ΓΡ,1.37,13.70,9083.jpg,0,Σοκολάτα,kg,xmas,synka,11-12-2024,17-12-2024,,
63,5202460005303,MR GRAND ΠΛΑΚΙΔΙΟ ΓΑΛΑΚΤΟΣ 85ΓΡ,0.84,9.88,281504.jpg,1,Σοκολάτα,kg,xmas,synka,11-12-2024,17-12-2024,,
63,5202460005310,MR GRAND ΠΛΑΚΙΔΙΟ ΥΓΕΙΑΣ 85ΓΡ,0.84,9.88,281505.jpg,1,Σοκολάτα,kg,xmas,synka,11-12-2024,17-12-2024,,
64,2112238000000,ΑΡΝΙΣΙΟ ΧΕΡΑΚΙ ΕΛΛΗΝΙΚΟ ΝΩΠΟ.,10.90,10.90,101845.jpg,0,Αρνί,kg,xmas,synka,11-12-2024,17-12-2024,,
64,2112237000000,ΑΡΝΙΣΙΟ ΜΠΟΥΤΙ ΕΛΛΗΝΙΚΟ(ΚΙΛΟ)ΝΩΠΟ,10.90,10.90,101844.jpg,0,Αρνί,kg,xmas,synka,11-12-2024,17-12-2024,,
65,2112097000000,ΚΑΤΣΙΚΙΣΙΟ ΕΛΛΗΝΙΚΟ(ΚΙΛΟ),10.90,10.90,5665.jpg,0,Κατσίκι,kg,xmas,synka,11-12-2024,17-12-2024,,
66,2116085000000,ΓΑΛΟΠΟΥΛΑ ΜΕ ΘΕΡΜ/ΤΡΟ ΚΤΨ (ΚΙΛΟ) ΓΑΛΛΙΑ,5.49,5.49,53865.jpg,0,Γαλοπούλα,kg,xmas,synka,11-12-2024,17-12-2024,,
67,5201673006893,ΚΑΤΣΕΛΗΣ ΤΣΟΥΡΕΚΙ 450ΓΡ,2.40,5.33,239728.jpg,0,Τσουρέκι,kg,xmas,synka,11-12-2024,17-12-2024,,
68,5201383501237,ΦΑΙΔΩΝ ΒΑΣΙΛΟΠΙΤΑ ΤΣΟΥΡΕΚΙ ΜΕ ΠΡΟΖΥΜΙ 450ΓΡ,3.60,8.00,281399.jpg,0,Βασιλόπιτα (τσουρέκι),kg,xmas,synka,11-12-2024,17-12-2024,,
68,5201383506720,ΦΑΙΔΩΝ ΒΑΣΙΛΟΠΙΤΑ ΤΣΟΥΡΕΚΙ ΜΕ ΠΡΟΖΥΜΙ 600ΓΡ,4.80,8.00,281400.jpg,0,Βασιλόπιτα (τσουρέκι),kg,xmas,synka,11-12-2024,17-12-2024,,
1,5203278043631,ΑΠΟ ΤΟΝ ΤΟΠΟ ΜΑΣ ΡΥΖΙ ΚΑΡΟΛΙΝΑ ΑΔΕΝΔΡΟΥ 1Κ,1.99,1.99,279478.jpg,1,Ρύζι,Kg,,synka,11-12-2024,17-12-2024,,
1,5201502110012,AGRINO ΡΥΖΙ ΣΟΥΠΕ ΓΛΑΣΕ 500ΓΡ.ΕΓΧ,1.62,3.24,30201.jpg,0,Ρύζι,Kg,,synka,11-12-2024,17-12-2024,,
2,5201485005589,ΤΟΣΤ ΣΙΤΟΥ ΦΟΡΜΑ 700ΓΡ.ΚΡΙΣ-ΚΡΙΣ,1.38,1.97,121832.jpg,0,Ψωμί για Tοστ,Kg,,synka,11-12-2024,17-12-2024,,
3,5201673006503,ΚΑΤΣΕΛΗΣ ΔΙΠΛΟΖΥΜΩΤΟ ΠΡΟΖ.ΣΤΑΡΕΝΙΟ 500ΓΡ.,1.68,3.36,271675.jpg,0,Ψωμί Φραντζόλα,Kg,,synka,11-12-2024,17-12-2024,,
4,5203278025767,MR GRAND ΦΡΥΓΑΝΙΕΣ ΣΤΑΡΙΟΥ 4Χ125ΓΡ,1.39,2.78,279034.jpg,1,Φρυγανιές,Kg,,synka,11-12-2024,17-12-2024,,
4,5201485000188,ΦΡΥΓ.ELITE ΣΤΑΡΕΝΙΕΣ Ν1 250ΓΡ.ΧΑΡΤ ,1.18,4.72,2788.jpg,0,Φρυγανιές,Kg,,synka,11-12-2024,17-12-2024,,
5,5201193020195,ΜΕΛΙΣΣΑ ΜΑΚ.Ν.6 500ΓΡ,0.64,1.28,4416.jpg,0,Μακαρόνια Νο 6,Kg,,synka,11-12-2024,17-12-2024,,
5,5203278018752,MR GRAND ΜΑΚΑΡΟΝΙΑ Ν.6 500ΓΡ,0.60,1.20,278969.jpg,1,Μακαρόνια Νο 6,Kg,,synka,11-12-2024,17-12-2024,,
6,2112566000000,ΧΟΙΡ.ΣΠΑΛΑ M/Δ M/O ΕΛΛΗΝΙΚΟ ΝΩΠΗ,3.96,3.96,205349.jpg,0,Νωπό Χοιρινό,Kg,,synka,11-12-2024,17-12-2024,,
6,2112143000000,ΧΟΙΡ.ΜΠΟΥΤΙ ΕΛΛΗΝΙΚΟ Μ.Δ ΝΩΠΟ(ΚΙΛΟ),3.96,3.96,61990.jpg,0,Νωπό Χοιρινό,Kg,,synka,11-12-2024,17-12-2024,,
7,2112147000000,ΚΟΤΟΠ./ΠΟΥΛ Τ.70% ΕΛΛΗΝΙΚΟ ΝΩΠΟ(ΚΙΛΟ).,3.25,3.25,3902.jpg,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,synka,11-12-2024,17-12-2024,,
8,2110521000000,ΓΑΛΟΠΟΥΛΑ ΒΡΑΣΤΗ TOSTAKI(ΚΙΛΟ)ΧΩΡ.ΓΛΟΥΤΕΝΗ,7.11,7.11,176665.jpg,0,Γαλοπούλα,Kg,,synka,11-12-2024,17-12-2024,,
8,2110893000000,ΓΑΛΟΠΟΥΛΑ ΚΑΠΝ.Θ/Γ F/S ΧΩΡ.ΓΛΟΥΤ.10Χ10,7.12,7.12,223533.jpg,0,Γαλοπούλα,Kg,,synka,11-12-2024,17-12-2024,,
8,2110880000000,ΓΑΛΟΠΟΥΛΑ Θ/Γ ΒΡΑΣΤ.10Χ10(ΚΙΛΟ)Χ,ΓΛΟΥΤ.ΥΦΑΝΤΗ,6.52,6.52,230782.jpg,Γαλοπούλα,Kg,,synka,11-12-2024,17-12-2024,,['0']
8,2110522000000,ΓΑΛΟΠΟΥΛΑ ΚΑΠΝ.TOSTAKI(ΚΙΛΟ)ΧΩΡ.ΓΛΟΥΤΕΝΗ,7.11,7.11,176666.jpg,0,Γαλοπούλα,Kg,,synka,11-12-2024,17-12-2024,,
9,2114126000000,ΒΑΚΑΛΑΟΣ Α/Κ 500/800 ΣΥΡ. ΑΡΓΕΝΤΙΝΗΣ ΚΤΨ,4.95,4.95,101416.jpg,0,Ψάρια Κατεψυγμένα,Kg,,synka,11-12-2024,17-12-2024,,
