CATEGORY,BARCODE,NAME,PRICE,PRICE_NORMALIZED,IMAGE,PL,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to,
3,5201669220821,ΑΡΤ/ΜΑ ΛΕΥΚΟ ΨΗΜ/ΚΤΨ 350G,0.75,2.14,4697157.jpg,0,Ψωμί Φραντζόλα,Kg,,sklavenitis,11-06-2025,17-06-2025,
4,5201004058713,ΠΑΠΑΔΟΠΟΥΛΟΥ ΦΡΥΓΑΝ.ΣΤΑΡΕΝ.4Χ127.5G,1.96,3.84,1125857.jpg,0,Φρυγανιές,Kg,,sklavenitis,11-06-2025,17-06-2025,
5,5201013012508,ΜΑΚΑΡΟΝΙΑ ΜΑΚΒΕΛ Νο6 500G,0.67,1.34,1223465.jpg,0,Μακαρόνια Νο 6,Kg,,sklavenitis,11-06-2025,17-06-2025,
6,,ΜΠΡΙΖΟΛΑ ΧΟΙΡ ΟΛΛΑΝΔ Μ/Ο ΝΩΠΗ Ε/Ζ.,6.2,6.2,1252962.jpg,0,Νωπό Χοιρινό,Kg,,sklavenitis,11-06-2025,17-06-2025,
6,,ΜΠΡΙΖΟΛΑ ΚΑΡΕ ΧΟΙΡ.ΟΛΛ.Μ/Ο ΝΩΠΗ,6.2,6.2,1454383.jpg,0,Νωπό Χοιρινό,Kg,,sklavenitis,11-06-2025,17-06-2025,
7,,ΚΟΤΟΠΟΥΛΟ ΟΛΟΚΛΗΡΟ ΝΩΠΟ ΕΛΛΗΝΙΚΟ.,3,3,1357727.jpg,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,sklavenitis,11-06-2025,17-06-2025,
7,,ΚΟΤΟΠΟΥΛΑ ΝΩΠΑ Τ65% ΑΓΡΟΖΩΗ ΕΛΛ Ε/Ζ,3,3,1448543.jpg,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,sklavenitis,11-06-2025,17-06-2025,
8,5201390072430,ΓΑΛΟΠΟΥΛΑ ΕΔΕΣΜΑ ΚΑΠΝΙΣΤΗ ΧΩΡΙΣ ΓΛΟΥΤΕΝΗ 160G,1.68,10.5,1583546.jpg,0,Γαλοπούλα,Kg,,sklavenitis,11-06-2025,17-06-2025,
8,,ΚΑΠΝΙΣΤΗ ΓΑΛΟΠΟΥΛΑ ΕΔΕΣΜΑ,7.75,7.75,1583548.jpg,0,Γαλοπούλα,Kg,,sklavenitis,11-06-2025,17-06-2025,
9,,ΜΠΑΚΑΛΙΑΡΟΣ ΑΝΕΥ ΚΕΦΑΛΙΟΥ ΚΑΤΕΨΥΓΜΕΝΟΣ,6.48,6.48,1221912.jpg,0,Ψάρια Κατεψυγμένα,Kg,,sklavenitis,11-06-2025,17-06-2025,
10,5208046089170,ΓΑΛΑ ΦΡΕΣΚΟ ΜΑΡΑΤΑ 3.5%ΛΙΠ.100% ΕΛΛ.1L,0.95,0.95,1537085.jpg,1,Γάλα Φρέσκο Πλήρες,lt,,sklavenitis,11-06-2025,17-06-2025,
10,5201037508896,ΦΡΕΣΚΟ ΓΑΛΑ ΔΕΛΤΑ ΚΑΘΗΜΕΡΙΝΑ ΠΛΗΡΕΣ 1L,1.67,1.67,1543280.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,sklavenitis,11-06-2025,17-06-2025,
10,5204139001388,ΦΡΕΣΚΟ ΓΑΛΑ ΕΒΟΛ ΔΙΑΛΕΧΤΟ ΑΓΕΛΑΔΟΣ 3.7%ΛΙΠ.1L,1.68,1.68,5666946.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,sklavenitis,11-06-2025,17-06-2025,
11,5208046089163,ΓΑΛΑ ΦΡΕΣΚΟ ΜΑΡΑΤΑ 1.5%ΛΙΠ.100% ΕΛΛ.1L,0.95,0.95,1537084.jpg,1,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,sklavenitis,11-06-2025,17-06-2025,
11,5201037508902,ΦΡΕΣΚΟ ΓΑΛΑ ΔΕΛΤΑ ΚΑΘΗΜΕΡΙΝΑ ΕΛΑΦΡΥ 1L,1.67,1.67,1543287.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,sklavenitis,11-06-2025,17-06-2025,
11,5204139001395,ΦΡΕΣΚΟ ΓΑΛΑ ΕΒΟΛ ΔΙΑΛΕΧΤΟ ΑΓΕΛΑΔΟΣ 1.5%ΛΙΠ.1L,1.68,1.68,5667019.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,sklavenitis,11-06-2025,17-06-2025,
12,8716200673747,ΓΑΛΑ ΝΟΥΝΟΥ ΣΥΜΠΥΚΝΩΜΕΝΟ 6Χ400G,6.34,2.64,1210601.jpg,0,Γάλα Εβαπορέ,lt,,sklavenitis,11-06-2025,17-06-2025,
12,8716200673761,ΓΑΛΑ ΝΟΥΝΟΥ ΣΥΜΠΥΚΝΩΜΕΝΟ ΕΛΑΦΡΥ 6Χ400G,6.34,2.64,1210602.jpg,0,Γάλα Εβαπορέ,lt,,sklavenitis,11-06-2025,17-06-2025,
13,5202576210578,ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔ ΜΑΡΑΤΑ 3.9% ΕΛΛ.3Χ200ΓΡ,1.3,2.17,1221833.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,sklavenitis,11-06-2025,17-06-2025,
13,5201704064687,ΓΙΑΟΥΡΤΙ ΚΟΛΙΟΣ ΣΤΡΑΓΓΙΣΤΟ 5%ΛΙΠ.850G,3.24,3.81,1297870.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,sklavenitis,11-06-2025,17-06-2025,
14,5202576043992,ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ ΜΑΡΑΤΑ 2% ΕΛΛ 3Χ200ΓΡ,1.3,2.17,1221836.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,sklavenitis,11-06-2025,17-06-2025,
14,5201704064694,ΓΙAΟΥΡΤΙ ΚΟΛΙΟΣ ΣΤΡΑΓΓΙΣΤΟ 2%ΛΙΠ 850G,3.24,3.81,1297871.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,sklavenitis,11-06-2025,17-06-2025,
15,5200103211081,ΦΕΤΑ ΠΟΠ ΚΑΡΑΛΗ ΣΕ VACUUM 400G,3.95,9.88,1584112.jpg,0,Τυρί Φέτα,kg,,sklavenitis,11-06-2025,17-06-2025,
15,,ΦΕΤΑ ΜΥΤΙΛΗΝΗΣ Π.Ο.Π. ΔΟΧΕΙΟ,9.9,9.9,5662325.jpg,0,Τυρί Φέτα,kg,,sklavenitis,11-06-2025,17-06-2025,
16,,ΓΚΟΥΝΤΑ ΟΛΛΑΝΔΙΑΣ ΦΡΑΤΖΟΛΑ,6.9,6.9,1169800.jpg,0,Τυρί Γκούντα,kg,,sklavenitis,11-06-2025,17-06-2025,
16,,ΓΚΟΥΝΤΑ ΓΕΡΜΑΝΙΑΣ ΦΡΑΤΖΟΛΑ,6.9,6.9,1222113.jpg,0,Τυρί Γκούντα,kg,,sklavenitis,11-06-2025,17-06-2025,
16,5202576461208,ΓΚΟΥΝΤΑ ΓΕΡΜΑΝΙΑΣ ΦΕΤΕΣ 350ΓΡ,2.42,6.91,1223810.jpg,0,Τυρί Γκούντα,kg,,sklavenitis,11-06-2025,17-06-2025,
17,,ΓΚΟΥΝΤΑ ΑΥΣΤΡΙΑΣ ALPILAND LIGHT ΦΡΑΤΖΟΛΑ,7.9,7.9,1583637.jpg,0,Τυρί με Χαμηλά Λιπαρά,kg,,sklavenitis,11-06-2025,17-06-2025,
17,,ΤΥΡΙ ΜΑΡΑΤΑ LIGHT ΔΑΝΙΑΣ ΦΡΑΤΖΟΛΑ,9.9,9.9,1594885.jpg,1,Τυρί με Χαμηλά Λιπαρά,kg,,sklavenitis,11-06-2025,17-06-2025,
17,5208046257777,ΤΥΡΙ ΜΑΡΑΤΑ LIGHT ΔΑΝΙΑΣ ΦΕΤΕΣ 300G,2.96,9.87,1596306.jpg,1,Τυρί με Χαμηλά Λιπαρά,kg,,sklavenitis,11-06-2025,17-06-2025,
18,5201106271270,PUMMARO ΚΛΑΣΣΙΚΟ ΕΛΑΦΡ.ΣΥΜΠ 500ΓΡ,0.68,1.36,8408452.jpg,0,Χυμός Τομάτας Διατηρημένος,kg,,sklavenitis,11-06-2025,17-06-2025,
19,52013201,ΑΥΓΑ ΤΣΑΟΥΣΗ LARGE 6 TEM,1.95,0.33,1223799.jpg,0,Αυγά,τμχ,,sklavenitis,11-06-2025,17-06-2025,
19,5202930130016,ΧΡΥΣΑ ΑΥΓΑ 63-73G+ 6ΤEM,1.95,0.33,5163068.jpg,0,Αυγά,τμχ,,sklavenitis,11-06-2025,17-06-2025,
20,5208069003115,ΛΙΠΑΡΗ ΥΛΗ SUPER FRESCO ΠΑΚ.200G,0.75,3.75,1560454.jpg,0,Μαργαρίνες,kg,,sklavenitis,11-06-2025,17-06-2025,
20,5200106300805,ΜΑΡΓΑΡΙΝΗ ARISTON SOFT 60%ΛΙΠ.500G,1.9,3.8,1603319.jpg,0,Μαργαρίνες,kg,,sklavenitis,11-06-2025,17-06-2025,
21,5213002470060,ΕΛΑΙΟΛΑΔΟ ΜΟLΟΝ LAVE ΕΞ.ΠΑΡΘΕNΟ 1L,7.4,7.4,1591730.jpg,0,Παρθένο Ελαιόλαδο,lt,,sklavenitis,11-06-2025,17-06-2025,
22,5200131610009,ΗΛΙΕΛΑΙΟ EL DION 1L,1.75,1.75,1573615.jpg,0,Ηλιέλαιο,lt,,sklavenitis,11-06-2025,17-06-2025,
23,5202977021148,ΑΡΑΚΑΣ ΑΙΝΟΣ ΕΛΛΗΝΙΚΟΣ 1KG,2.55,2.55,1221441.jpg,0,Λαχανικά Κατεψυγμένα,kg,,sklavenitis,11-06-2025,17-06-2025,
23,5201262001292,ΦΑΣΟΛΑΚΙΑ ΜΠ.ΣΤΑΘΗ ΣΤΡΟΓΓΥΛΑ 1000G,3.23,3.23,4070447.jpg,0,Λαχανικά Κατεψυγμένα,kg,,sklavenitis,11-06-2025,17-06-2025,
23,5201262001285,ΑΡΑΚΑΣ ΜΠΑΡΜΠΑ ΣΤΑΘΗΣ 1000G,3.31,3.31,4070611.jpg,0,Λαχανικά Κατεψυγμένα,kg,,sklavenitis,11-06-2025,17-06-2025,
23,5202977021025,ΦΑΣΟΛΑΚΙΑ ΑΙΝΟΣ ΣΤΡΟΓΓΥΛΑ ΕΛΛΗΝΙΚΑ 1KG,2.65,2.65,4638888.jpg,0,Λαχανικά Κατεψυγμένα,kg,,sklavenitis,11-06-2025,17-06-2025,
23,5201262001360,ΦΑΣΟΛΑΚΙΑ ΜΠ.ΣΤΑΘΗ ΠΛΑΤΙΑ 1000G,3.41,3.41,6332894.jpg,0,Λαχανικά Κατεψυγμένα,kg,,sklavenitis,11-06-2025,17-06-2025,
24,5213004880003,ΖΑΧΑΡΗ ΛΕΥΚΗ ΚΡΥΣΤΑΛ.CRIST.1KG Ε.Ε,0.67,0.67,1217252.jpg,0,Λευκή Ζάχαρη,kg,,sklavenitis,11-06-2025,17-06-2025,
24,5213003400004,ΖΑΧΑΡΗ SUDZUCKER ΛΕΥΚΗ ΚΡΥΣΤΑΛΛ.ΕΕ 1KG,0.67,0.67,1217799.jpg,0,Λευκή Ζάχαρη,kg,,sklavenitis,11-06-2025,17-06-2025,
24,5206558099120,ΖΑΧΑΡΗ ΛΕΥΚΗ ΚΡΥΣΤΑΛ.SUGARTIA 1K EE,0.67,0.67,1548652.jpg,0,Λευκή Ζάχαρη,kg,,sklavenitis,11-06-2025,17-06-2025,
25,5201002000233,ΦΑΡΙΝ ΛΑΚΤΕ ΓΙΩΤΗΣ ΣΕ ΣΚΟΝΗ 300G,2.43,8.1,4087839.jpg,0,Κρέμες για βρέφη,kg,,sklavenitis,11-06-2025,17-06-2025,
26,5202353004819,ΓΑΛΑ ALMIRON GROWING UP 1+ 1L,2.1,2.1,1063898.jpg,0,Γάλα για βρέφη,kg,,sklavenitis,11-06-2025,17-06-2025,
27,5201530014276,ΚΑΦΕΣ ΚΛΑΣΣΙΚΟΣ BRAVO 193ΓΡ,2.55,13.21,1003387.jpg,0,Ελληνικός Καφές,kg,,sklavenitis,11-06-2025,17-06-2025,
28,5201219046055,NESCAFE CLASSIC 50ΓΡ.,2.65,53,4029831.jpg,0,Στιγμιαίος Καφές,kg,,sklavenitis,11-06-2025,17-06-2025,
29,5202576460812,ΚΑΦΕΣ ΦΙΛΤΡΟΥ ΒΟΝΟRΑ ΚΛΑΣΣΙΚ 500GR,5.7,11.4,1221463.jpg,1,Γαλλικός Καφές,kg,,sklavenitis,11-06-2025,17-06-2025,
30,5201434000214,ΦΡΟΥΚΤΟΖΗ Χ.ΓΛ ΖΩΓΡΑΦΟΣ 400G,2.2,5.5,4141495.jpg,0,Γλυκαντικές Ουσίες Κατάλληλες για Διαβητικούς,kg,,sklavenitis,11-06-2025,17-06-2025,
32,5201399011270,ΦΑΚΕΣ 3ΑΛΦΑ ΨΙΛΕΣ ΕΙΣΑΓΩΓΗΣ 500G,2.3,4.6,4143988.jpg,0,Φακές,kg,,sklavenitis,11-06-2025,17-06-2025,
33,5201005001725,ΧΥΜΟΣ ΦΥΣ ΠΟΡΤΟΚΑΛΙ ΑΜΙΤΑ 1L,1.78,1.78,4103982.jpg,0,Χυμός Πορτοκάλι,lt,,sklavenitis,11-06-2025,17-06-2025,
35,5202576872189,DROLIO ΥΓΡΟ ΠΛΥΝΤ.ΡΟΥΧΩΝ ΑΡ.ΛΟΥΛΟΥΔ 38ΠΛ,3.55,0.09,1421255.jpg,1,Απορρυπαντικά Πλυντηρίου,μεζ,,sklavenitis,11-06-2025,17-06-2025,
35,5208046257982,DROLIO ΣΚΟΝΗ ΠΛΥΝΤ 45ΠΛ ΝΕΑ ΣΥΝΘΕΣΗ,5.45,0.12,1632303.jpg,1,Απορρυπαντικά Πλυντηρίου,μεζ,,sklavenitis,11-06-2025,17-06-2025,
36,5202576210394,ΧΛΩΡΟΚΑΘΑΡΙΣΤΙΚΟ DROLIO ULT LEMON 1250ML,0.94,0.75,1221642.jpg,1,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,sklavenitis,11-06-2025,17-06-2025,
36,8718951337985,AJAX BOOST ΞΥΔΙ-ΜΗΛΟ 1LT,1.43,1.43,1381856.jpg,0,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,sklavenitis,11-06-2025,17-06-2025,
37,5201314120957,AVA ΥΓΡΟ ΠΙΑΤ ACTION ΞΙΔΙ&ΜΗΛΟ 430ML,1,2.33,1437910.jpg,0,Απορρυπαντικά Πιάτων,lt,,sklavenitis,11-06-2025,17-06-2025,
38,5200107431034,ΡΟΛΟ ΚΟΥΖΙΝΑΣ ΓΛΑΡΟΣ 1Τ Χ800ΓΡ,2.5,3.13,1221455.jpg,0,Χαρτί Κουζίνας,kg,,sklavenitis,11-06-2025,17-06-2025,
39,6920354836152,ΟΔ/ΜΑ COLGATE FAMILY ACTION 100ML.,1.22,12.2,1412647.jpg,0,Οδοντόκρεμα,kg,,sklavenitis,11-06-2025,17-06-2025,
40,5200107430198,ΡΟΛΑ ΥΓΕΙΑΣ ΓΛΑΡΟΣ ΜΙΝΙ 2Φ 10ΤΕΜΧ75G,2.46,3.28,1405367.jpg,0,Χαρτί Υγείας,τμχ,,sklavenitis,11-06-2025,17-06-2025,
41,7322540576474,ΣΕΡΒ/ΤΕΣ LIBRESSE ΝΥΧΤΑΣ 10ΤΕΜ,1.48,0.15,5103593.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,sklavenitis,11-06-2025,17-06-2025,
42,5202646001136,ΝΙΦΑΔ ΒΡΩΜ QUA OAT MILLHOUSE500 ΣΑΚ,0.98,1.96,1224529.jpg,0,Προϊόντα Βρώμης,kg,,sklavenitis,11-06-2025,17-06-2025,
43,5201143725606,ΣΑΜΠΟΥΑΝ SYOSS KERATIN 750ML,3.91,5.21,1131814.jpg,0,Σαμπουάν,lt,,sklavenitis,11-06-2025,17-06-2025,
44,5202576633643,ΣΑΠΟΥΝΙ SETTE LILLY & LIME 125ΓΡ,0.38,3.04,1393550.jpg,1,Σαπούνι Στερεό,kg,,sklavenitis,11-06-2025,17-06-2025,
45,5201263086618,SANI PANTS N.2 MEDIUM 14ΤEM.,7.51,0.54,1097010.jpg,0,Πάνες Ακράτειας,τμχ,,sklavenitis,11-06-2025,17-06-2025,
45,5201263086625,SANI PANTS N.3 LARGE 14ΤEM,8.95,0.64,1097018.jpg,0,Πάνες Ακράτειας,τμχ,,sklavenitis,11-06-2025,17-06-2025,
45,5202576464582,ΠΑΝΕΣ ΑΚΡΑΤ.PANTS SETTE COMF.MED.Νο2 14Τ,6.8,0.49,1300098.jpg,1,Πάνες Ακράτειας,τμχ,,sklavenitis,11-06-2025,17-06-2025,
45,5202576464599,ΠΑΝΑ ΑΚΡΑΤ.PANTS SETTE COMF.LARGE Ν3 14Τ,6.9,0.49,1300099.jpg,1,Πάνες Ακράτειας,τμχ,,sklavenitis,11-06-2025,17-06-2025,
46,5201263082603,BABYLINO SENSITIVE ECON.No5 44Τ,9.95,0.23,7094907.jpg,0,Πάνες για Μωρά,τμχ,,sklavenitis,11-06-2025,17-06-2025,
46,5201263082573,BABYLINO SENSITIVE ECONOMY No3 4-9KG 56Τ,9.95,0.18,7095508.jpg,0,Πάνες για Μωρά,τμχ,,sklavenitis,11-06-2025,17-06-2025,
46,5201263082580,BABYLINO SENSITIVE ECON No4 50Τ,9.95,0.2,7095524.jpg,0,Πάνες για Μωρά,τμχ,,sklavenitis,11-06-2025,17-06-2025,
47,5201263078439,ΜΩΡ/ΛΑ BABYCARE SENS.PLUS TRIPLE 3x54Τ,2.19,0.01,1653233.jpg,0,Μωρομάντηλα,τμχ,,sklavenitis,11-06-2025,17-06-2025,
48,5201410220056,SEPTONA BABY ΣΑΜΠ/ΑΦΡΟΛ ΑΛΟΗ 500ML,2.54,5.08,1152657.jpg,0,Σαμπουάν για Μωρά,lt,,sklavenitis,11-06-2025,17-06-2025,
48,5202576634022,ΑΦΡΟΛΟΥΤΡΟ&ΣΑΜΠ.SETTE BABY ANTΛ.500ML,1.9,3.8,1413759.jpg,1,Σαμπουάν για Μωρά,lt,,sklavenitis,11-06-2025,17-06-2025,
49,5202576282360,ΥΓΡΗ ΤΡΟΦΗ ΣΚΥΛΟΥ BARRON ΜΠΟΥΚΙΕΣ ΜΕ ΚΟΤΟΠΟΥΛΟ & ΓΑΛΟΠΟΥΛΑ 1230G,1.6,1.3,1221629.jpg,1,Τροφή για Σκύλους,kg,,sklavenitis,11-06-2025,17-06-2025,
50,5208046011133,ΓΑΤΟΤΡΟΦΗ BARRON ΠΑΤΕ ΜΕ ΚΟΤΟΠ.100G,0.37,3.7,1435920.jpg,1,Τροφή για γάτες,kg,,sklavenitis,11-06-2025,17-06-2025,
51,5201544018406,ΑΛΕΥΡΙ ΜΥΛΟΙ ΑΓΙΟΥ ΓΕΩΡΓΙΟΥ ΓΙΑ ΟΛΕΣ ΤΙΣ ΧΡΗΣΕΙΣ ΟΙΚΟΓ.ΣΥΣΚΕΥΑΣΙΑ 3Χ1ΚG,3,1,1646923.jpg,0,Αλεύρι,kg,,sklavenitis,11-06-2025,17-06-2025,
51,5201002017934,ΑΛΕΥΡΙ ΓΙΩΤΗΣ ΓΙΑ ΟΛΕΣ ΤΙΣ ΧΡΗΣΕΙΣ ΟΙΚΟΓΕΝ.ΣΥΣΚΕΥΑΣΙΑ 3Χ1KG,2.44,0.81,1648897.jpg,0,Αλεύρι,kg,,sklavenitis,11-06-2025,17-06-2025,
53,,ΠΑΡΙΖΑ TOSTAKI ΕΛΛΑΔΑΣ,4.45,4.45,1117707.jpg,0,Πάριζα,kg,,sklavenitis,11-06-2025,17-06-2025,
53,5202575007469,ΠΑΡΙΖΑ TOSTAKI ΧΩΡΙΣ ΓΛΟΥΤΕΝΗ 160G,1.1,6.88,1210849.jpg,0,Πάριζα,kg,,sklavenitis,11-06-2025,17-06-2025,
54,9006207071554,ΓΑΛΑ GMUNDNER MILCH ΥΨΗΛΗΣ ΠΑΣΤΕΡΙΩΣΗΣ 3.5% ΛΙΠΑΡΑ 1L,1.05,1.05,1226094.jpg,0,Γάλα υψηλής παστερίωσης πλήρες,kg,,sklavenitis,11-06-2025,17-06-2025,
55,9006207071561,ΓΑΛΑ GMUNDNER MILCH ΥΨΗΛΗΣ ΠΑΣΤΕΡΙΩΣΗΣ 1.5% ΛΙΠΑΡΑ 1L,0.95,0.95,1226090.jpg,0,Γάλα παστερίωσης με χαμηλά λιπαρά,kg,,sklavenitis,11-06-2025,17-06-2025,
56,5203149004327,ΤΥΡΙ ΛΕΥΚΟ ΡΟΔΟΠΗ 900G,5.3,5.89,1006500.jpg,0,Λευκό τυρί,kg,,sklavenitis,11-06-2025,17-06-2025,
56,,ΤΥΡΙ ΛΕΥΚΟ ΡΟΔΟΠΗ ΔΟΧΕΙΟ ΕΕ,5.9,5.9,1171928.jpg,0,Λευκό τυρί,kg,,sklavenitis,11-06-2025,17-06-2025,
57,5200101470206,ΦΑΣΟΛΙΑ ΑΡΟΣΙΣ ΜΕΤΡΙΑ ΦΛΩΡΙΝΑΣ 500G,2.88,5.76,1185133.jpg,0,Φασόλια,kg,,sklavenitis,11-06-2025,17-06-2025,
58,5202576358591,ΡΕΒΙΘΙΑ ΣΚΛΑΒΕΝΙΤΗΣ ΧΟΝΔΡΑ ΕΛΛΗΝΙΚΑ 500G,1.85,3.7,1223393.jpg,1,Ρεβύθια,kg,,sklavenitis,11-06-2025,17-06-2025,
58,5200101472132,ΡΕΒΙΘΙΑ ΑΡΟΣΙΣ ΜΕΓΑΛΟΣΠΕΡΜΑ ΛΑΡΙΣΑΣ 500G,3.1,6.2,1544157.jpg,0,Ρεβύθια,kg,,sklavenitis,11-06-2025,17-06-2025,
52,2112045000000,ΒΟΕΙΟΝ ΛΑΙΜΟΣ ΓΑΛΛΙΑΣ Α/Ο ΝΩΠΟ (ΚΙΛΟ),13.49,13.49,12960.jpg,0,Μοσχάρι,kg,,synka,11-06-2025,17-06-2025,
1,5203278043631,ΑΠΟ ΤΟΝ ΤΟΠΟ ΜΑΣ ΡΥΖΙ ΚΑΡΟΛΙΝΑ ΑΔΕΝΔΡΟΥ 1Κ,1.99,1.99,279478.jpg,1,Ρύζι,Kg,,synka,11-06-2025,17-06-2025,
1,5203278043624,ΑΠΟ ΤΟΝ ΤΟΠΟ ΜΑΣ ΡΥΖΙ ΜΠΟΝΕΤ ΧΑΛΑΣΤΡΑΣ 1Κ,1.99,1.99,279477.jpg,1,Ρύζι,Kg,,synka,11-06-2025,17-06-2025,
1,5201237202082,ΩΜΕΓΑ SPEC.ΡΥΖΙ BONNET ΕΓΧ.1K,3.50,3.50,38027.jpg,0,Ρύζι,Kg,,synka,11-06-2025,17-06-2025,
2,5201485005589,ΤΟΣΤ ΣΙΤΟΥ ΦΟΡΜΑ 700ΓΡ.ΚΡΙΣ-ΚΡΙΣ,1.38,1.97,121832.jpg,0,Ψωμί για Tοστ,Kg,,synka,11-06-2025,17-06-2025,
3,5201673006503,ΚΑΤΣΕΛΗΣ ΔΙΠΛΟΖΥΜΩΤΟ ΠΡΟΖ.ΣΤΑΡΕΝΙΟ 500ΓΡ.,1.68,3.36,271675.jpg,0,Ψωμί Φραντζόλα,Kg,,synka,11-06-2025,17-06-2025,
4,5203278025767,MR GRAND ΦΡΥΓΑΝΙΕΣ ΣΤΑΡΙΟΥ 4Χ125ΓΡ,1.39,2.78,279034.jpg,1,Φρυγανιές,Kg,,synka,11-06-2025,17-06-2025,
4,5201485000188,ΦΡΥΓ.ELITE ΣΤΑΡΕΝΙΕΣ Ν1 250ΓΡ.ΧΑΡΤ ,1.55,6.20,2788.jpg,0,Φρυγανιές,Kg,,synka,11-06-2025,17-06-2025,
5,5201013012508,ΜΑΚΒΕΛ ΣΠΑΓΓΕΤΙ Ν.6 500ΓΡ,0.67,1.34,255587.jpg,0,Μακαρόνια Νο 6,Kg,,synka,11-06-2025,17-06-2025,
5,5203278018752,MR GRAND ΜΑΚΑΡΟΝΙΑ Ν.6 500ΓΡ,0.65,1.30,278969.jpg,1,Μακαρόνια Νο 6,Kg,,synka,11-06-2025,17-06-2025,
6,2112572000000,ΧΟΙΡ.ΠΑΝΣΕΤΑ Μ/Δ ΕΛΛΗΝΙΚΟ ΝΩΠΗ,4.98,4.98,129810.jpg,0,Νωπό Χοιρινό,Kg,,synka,11-06-2025,17-06-2025,
7,2112359000000,ΚΟΤΟΠ./ΠΟΥΛ ΦΙΛ.ΜΠΟΥΤΙ ΝΩΠΟ ΠΙΝΔΟΣ(ΚΙΛΟ),7.90,7.90,160355.jpg,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,synka,11-06-2025,17-06-2025,
8,2110521000000,ΓΑΛΟΠΟΥΛΑ ΒΡΑΣΤΗ TOSTAKI(ΚΙΛΟ)ΧΩΡ.ΓΛΟΥΤΕΝΗ,8.89,8.89,176665.jpg,0,Γαλοπούλα,Kg,,synka,11-06-2025,17-06-2025,
8,2110522000000,ΓΑΛΟΠΟΥΛΑ ΚΑΠΝ.TOSTAKI(ΚΙΛΟ)ΧΩΡ.ΓΛΟΥΤΕΝΗ,8.89,8.89,176666.jpg,0,Γαλοπούλα,Kg,,synka,11-06-2025,17-06-2025,
9,2681039000000,ΚΟΚΚΙΝΟΨΑΡΟ ΙΣΛΑΝ.Ν.2 300/500 ΚΤΨ,6.84,6.84,193080.jpg,0,Ψάρια Κατεψυγμένα,Kg,,synka,11-06-2025,17-06-2025,
10,5201037508896,ΔΕΛΤΑ ΚΑΘΗΜΕΡΙΝΑ ΦΡΕΣΚΟ ΓΑΛΑ ΠΛΗΡΕΣ 1L,1.73,1.73,276111.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,synka,11-06-2025,17-06-2025,
11,5201037508902,ΔΕΛΤΑ ΚΑΘΗΜΕΡΙΝΑ ΦΡΕΣΚΟ ΓΑΛΑ ΕΛΑΦΡΥ 1L,1.73,1.73,276114.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,synka,11-06-2025,17-06-2025,
12,8716200034463,ΝΟΥΝΟΥ ΕΒΑΠΟΡΕ 170ΓΡ,0.78,4.59,1018.jpg,0,Γάλα Εβαπορέ,lt,,synka,11-06-2025,17-06-2025,
13,5201704064717,ΚΟΛΙΟΣ ΑΓΕΛΑΔΟΣ 3.85% 200ΓΡ.3ΠΛΟ,2.11,3.52,247108.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,synka,11-06-2025,17-06-2025,
13,5201704265329,ΚΟΛΙΟΣ ΣΤΡΑΓΓΙΣΤΟ 5% 170ΓΡ.3ΠΛΟ,2.53,4.96,278494.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,synka,11-06-2025,17-06-2025,
14,5201704265336,ΚΟΛΙΟΣ ΣΤΡΑΓΓΙΣΤΟ 2% 170ΓΡ.3ΠΛΟ,2.53,4.96,278492.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,synka,11-06-2025,17-06-2025,
